company,inv_date,cust_name,item_group,item_category,parent_code,parent_name,item_code,item_name,quantity,price_usd,total_usd,price_idr,total_idr,moving_avg_cost,product_family,product_line,month,cogs_idr,gross_profit_idr,gross_margin_pct
Matapel Chemicals Sample,2024-01-05,Customer 022,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,992.45,5.2753,5235.44,81766.82,81149386.71,69127.63,Specialty Chemicals,Additives,2024-01-01,68605716.39350002,12543670.316499978,0.15457504763808927
Matapel Chemicals Sample,2024-02-20,Customer 011,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,647.75,5.4042,3500.55,83765.17,54258552.72,70817.09,Specialty Chemicals,Additives,2024-02-01,45871770.0475,8386782.672499999,0.15457070364150324
Matapel Chemicals Sample,2024-03-22,Customer 015,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,886.26,5.0012,4432.33,77517.91,68701086.83,65535.5,Specialty Chemicals,Additives,2024-03-01,58081492.23,10619594.600000001,0.1545768064234276
Matapel Chemicals Sample,2024-06-15,Customer 009,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,890.21,4.9258,4384.95,76349.43,67966652.66,64547.64,Specialty Chemicals,Additives,2024-06-01,57460954.6044,10505698.055599995,0.15457136175521632
Matapel Chemicals Sample,2024-08-20,Customer 012,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,512.43,5.2593,2695.05,81519.79,41773340.57,68918.79,Specialty Chemicals,Additives,2024-08-01,35316055.55969999,6457285.01030001,0.1545790909271303
Matapel Chemicals Sample,2024-10-09,Customer 028,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,848.69,5.3345,4527.29,82684.15,70172939.94,69903.16,Specialty Chemicals,Additives,2024-10-01,59326112.860400006,10846827.079599991,0.15457278958063264
Matapel Chemicals Sample,2024-11-03,Customer 001,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,869.51,5.1065,4440.17,79150.99,68822580.73,66916.14,Specialty Chemicals,Additives,2024-11-01,58184252.8914,10638327.838600002,0.15457612495433085
Matapel Chemicals Sample,2025-02-26,Customer 018,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,943.5,5.3537,5051.25,82982.75,78294446.16,70155.61,Specialty Chemicals,Additives,2025-02-01,66191818.035000004,12102628.124999993,0.15457837328930654
Matapel Chemicals Sample,2025-03-22,Customer 009,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,597.44,4.8396,2891.37,75014.21,44816217.26,63418.81,Specialty Chemicals,Additives,2025-03-01,37888933.8464,6927283.413599998,0.15457090841495083
Matapel Chemicals Sample,2025-04-08,Customer 021,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,900.65,5.3334,4803.55,82667.95,74454982.99,69889.46,Specialty Chemicals,Additives,2025-04-01,62945942.149000004,11509040.84099999,0.1545771737339026
Matapel Chemicals Sample,2025-05-08,Customer 020,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,575.71,4.9598,2855.43,76877.55,44259220.85,64994.12,Specialty Chemicals,Additives,2025-05-01,37417764.82520001,6841456.024799995,0.15457696483149894
Matapel Chemicals Sample,2025-06-10,Customer 003,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,1242.64,5.1737,6429.03,80192.07,99649926.82,67796.3,Specialty Chemicals,Additives,2025-06-01,84246394.23200001,15403532.587999985,0.15457645659714078
Matapel Chemicals Sample,2025-08-19,Customer 010,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,848.35,5.0659,4297.61,78520.81,66612946.21,66383.37,Specialty Chemicals,Additives,2025-08-01,56316331.9395,10296614.270500004,0.1545737706607288
Matapel Chemicals Sample,2025-09-04,Customer 004,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,629.6,5.0293,3166.48,77954.36,49080380.18,65904.49,Specialty Chemicals,Additives,2025-09-01,41493466.90400001,7586913.275999993,0.15458138767824012
Matapel Chemicals Sample,2025-10-08,Customer 015,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,926.92,5.4124,5016.89,83892.42,77761756.77,70924.66,Specialty Chemicals,Additives,2025-10-01,65741485.8472,12020270.922799997,0.1545781811276844
Matapel Chemicals Sample,2025-11-18,Customer 002,Additives,Specialty Chemicals,ADD-001,Additives,ADD-001-04,Additives Grade 4,778.0,5.1543,4010.06,79891.54,62155943.11,67542.23,Specialty Chemicals,Additives,2025-11-01,52547854.94,9608088.170000002,0.15458036173622466
Matapel Tradindo Sample,2023-03-22,Customer 011,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,467.35,6.5151,3044.83,100984.67,47194882.74,77290.82,Colorants,Organic Pigments,2023-03-01,36121864.727000006,11073018.012999997,0.23462327629887436
Matapel Tradindo Sample,2023-04-09,Customer 005,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,582.8,6.9122,4028.44,107139.39,62440844.75,82001.47,Colorants,Organic Pigments,2023-04-01,47790456.716,14650388.034000002,0.23462828045740047
Matapel Tradindo Sample,2023-05-15,Customer 022,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,541.05,6.71,3630.48,104005.13,56272385.64,79602.6,Colorants,Organic Pigments,2023-05-01,43068986.73,13203398.910000004,0.2346337152732095
Matapel Tradindo Sample,2023-06-25,Customer 004,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,526.83,6.3869,3364.78,98996.62,52154017.88,75769.23,Colorants,Organic Pigments,2023-06-01,39917503.4409,12236514.439100005,0.23462266065971607
Matapel Tradindo Sample,2023-08-22,Customer 020,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,716.1,6.2755,4493.88,97270.04,69655184.8,74447.75,Colorants,Organic Pigments,2023-08-01,53312033.775,16343151.024999999,0.2346293541812554
Matapel Tradindo Sample,2023-09-13,Customer 011,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,424.28,6.4786,2748.74,100417.67,42605456.66,76856.86,Colorants,Organic Pigments,2023-09-01,32608828.560799997,9996628.0992,0.23463257720660236
Matapel Tradindo Sample,2023-10-01,Customer 029,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,889.13,6.5234,5800.2,101113.08,89903146.53,77389.1,Colorants,Organic Pigments,2023-10-01,68808970.48300001,21094176.04699999,0.23463223325516225
Matapel Tradindo Sample,2023-11-04,Customer 029,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,307.48,6.138,1887.33,95139.4,29253590.66,72817.02,Colorants,Organic Pigments,2023-11-01,22389777.309600003,6863813.350399997,0.2346314826844575
Matapel Tradindo Sample,2023-12-06,Customer 001,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,658.3,6.1677,4060.14,95598.69,62932215.2,73168.55,Colorants,Organic Pigments,2023-12-01,48166856.464999996,14765358.735000007,0.2346232162347275
Matapel Tradindo Sample,2024-02-21,Customer 019,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,501.36,6.5729,3295.39,101879.36,51078613.2,77975.6,Colorants,Organic Pigments,2024-02-01,39093846.81600001,11984766.383999996,0.2346337465559851
Matapel Tradindo Sample,2024-04-21,Customer 010,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,729.33,6.1875,4512.73,95905.77,69947282.2,73403.58,Colorants,Organic Pigments,2024-04-01,53535433.0014,16411849.198600002,0.23463169236045028
Matapel Tradindo Sample,2024-05-15,Customer 019,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,618.56,6.7865,4197.85,105191.07,65066616.6,80510.28,Colorants,Organic Pigments,2024-05-01,49800438.796799995,15266177.803200006,0.2346238148058248
Matapel Tradindo Sample,2024-06-16,Customer 007,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,734.43,6.5397,4802.96,101365.92,74445922.99,77582.62,Colorants,Organic Pigments,2024-06-01,56979003.606599994,17466919.3834,0.2346256004609716
Matapel Tradindo Sample,2024-07-12,Customer 012,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,619.28,6.319,3913.18,97943.9,60654331.57,74963.5,Colorants,Organic Pigments,2024-07-01,46423396.28,14230935.29,0.23462356144468183
Matapel Tradindo Sample,2024-08-24,Customer 016,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,585.82,6.3605,3726.14,98588.14,57755203.31,75456.59,Colorants,Organic Pigments,2024-08-01,44203979.5538,13551223.7562,0.23463208472254965
Matapel Tradindo Sample,2024-09-19,Customer 016,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,626.86,6.2025,3888.07,96138.65,60265020.39,73581.82,Colorants,Organic Pigments,2024-09-01,46125499.685200006,14139520.704799995,0.2346223499684772
Matapel Tradindo Sample,2024-10-09,Customer 012,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,724.74,6.7635,4901.78,104834.35,75977599.21,80237.26,Colorants,Organic Pigments,2024-10-01,58151151.8124,17826447.397599995,0.23462767424814496
Matapel Tradindo Sample,2025-01-15,Customer 017,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,269.57,6.4141,1729.02,99418.09,26799878.62,76091.81,Colorants,Organic Pigments,2025-01-01,20512069.221699998,6287809.398300003,0.23462081629010015
Matapel Tradindo Sample,2025-02-05,Customer 011,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,491.03,6.3821,3133.79,98921.86,48573799.38,75712.01,Colorants,Organic Pigments,2025-02-01,37176868.27029999,11396931.10970001,0.23463124678677355
Matapel Tradindo Sample,2025-03-16,Customer 021,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,723.57,6.3923,4625.29,99080.82,71692017.1,75833.67,Colorants,Organic Pigments,2025-03-01,54870968.601900004,16821048.49809999,0.23462930990820163
Matapel Tradindo Sample,2025-05-23,Customer 026,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,649.51,6.1462,3992.02,95266.87,61876362.18,72914.58,Colorants,Organic Pigments,2025-05-01,47358748.8558,14517613.324199997,0.23462292889759534
Matapel Tradindo Sample,2025-06-18,Customer 028,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,507.55,6.1243,3108.39,94927.31,48179998.81,72654.69,Colorants,Organic Pigments,2025-06-01,36875887.9095,11304110.9005,0.23462248193650379
Matapel Tradindo Sample,2025-07-13,Customer 028,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,709.7,6.8409,4854.95,106033.3,75251656.36,81154.91,Colorants,Organic Pigments,2025-07-01,57595639.627000004,17656016.732999995,0.23462628714156844
Matapel Tradindo Sample,2025-08-25,Customer 029,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,426.59,6.5753,2804.99,101917.29,43477395.25,78004.63,Colorants,Organic Pigments,2025-08-01,33275995.1117,10201400.138300002,0.23463687462509616
Matapel Tradindo Sample,2025-09-07,Customer 030,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,590.21,6.7006,3954.75,103858.64,61298638.61,79490.48,Colorants,Organic Pigments,2025-09-01,46916076.2008,14382562.409199998,0.2346310250168213
Matapel Tradindo Sample,2025-10-19,Customer 004,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,732.42,6.1785,4525.2,95765.98,70140560.37,73296.59,Colorants,Organic Pigments,2025-10-01,53683888.447799996,16456671.92220001,0.23462418656750186
Matapel Tradindo Sample,2025-11-12,Customer 016,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,681.58,6.8142,4644.41,105620.1,71988383.66,80838.65,Colorants,Organic Pigments,2025-11-01,55098007.067,16890376.592999995,0.2346264179617225
Matapel Tradindo Sample,2025-12-10,Customer 008,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-01,Organic Pigments Grade 1,474.39,6.5476,3106.13,101488.19,48145022.24,77676.2,Colorants,Organic Pigments,2025-12-01,36848812.518,11296209.722000003,0.234628819272096
Matapel Tradindo Sample,2023-02-17,Customer 007,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,301.17,3.8653,1164.12,59912.83,18043807.83,44797.35,Colorants,Organic Pigments,2023-02-01,13491617.8995,4552189.930499999,0.2522854362775598
Matapel Tradindo Sample,2023-03-08,Customer 026,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,382.29,4.1452,1584.66,64250.6,24562283.27,48040.73,Colorants,Organic Pigments,2023-03-01,18365490.6717,6196792.598299999,0.25228894765938426
Matapel Tradindo Sample,2023-04-10,Customer 016,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,341.57,3.7915,1295.05,58768.31,20073306.94,43941.58,Colorants,Organic Pigments,2023-04-01,15009125.4806,5064181.459400002,0.25228436323606585
Matapel Tradindo Sample,2023-05-19,Customer 017,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,354.7,4.1306,1465.14,64024.79,22709708.56,47871.89,Colorants,Organic Pigments,2023-05-01,16980159.382999998,5729549.177000001,0.2522951433684097
Matapel Tradindo Sample,2023-06-26,Customer 010,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,271.11,3.9987,1084.07,61979.67,16803023.51,46342.74,Colorants,Organic Pigments,2023-06-01,12563980.2414,4239043.268600002,0.2522786012932265
Matapel Tradindo Sample,2023-08-02,Customer 002,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,338.27,3.8086,1288.33,59033.47,19969059.01,44139.84,Colorants,Organic Pigments,2023-08-01,14931183.676799998,5037875.333200004,0.2522840625928925
Matapel Tradindo Sample,2023-09-19,Customer 023,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,298.25,4.0582,1210.37,62902.18,18760680.9,47032.51,Colorants,Organic Pigments,2023-09-01,14027446.1075,4733234.792499999,0.2522954693238239
Matapel Tradindo Sample,2023-10-17,Customer 001,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,202.44,3.9973,809.21,61958.41,12542702.41,46326.84,Colorants,Organic Pigments,2023-10-01,9378405.489599999,3164296.920400001,0.2522819099875304
Matapel Tradindo Sample,2023-11-06,Customer 028,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,298.57,4.1895,1250.87,64938.01,19388412.11,48554.71,Colorants,Organic Pigments,2023-11-01,14496979.7647,4891432.3453,0.25228638206927406
Matapel Tradindo Sample,2023-12-10,Customer 001,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,471.7,4.1143,1940.74,63772.33,30081486.9,47683.13,Colorants,Organic Pigments,2023-12-01,22492132.420999996,7589354.479000002,0.2522931962847888
Matapel Tradindo Sample,2024-01-11,Customer 010,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,280.8,4.028,1131.08,62434.68,17531804.41,46682.95,Colorants,Organic Pigments,2024-01-01,13108572.36,4423232.050000001,0.2522975927952416
Matapel Tradindo Sample,2024-02-21,Customer 017,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,257.13,3.9403,1013.16,61075.4,15704053.63,45666.61,Colorants,Organic Pigments,2024-02-01,11742255.429299999,3961798.200700002,0.25227869784726414
Matapel Tradindo Sample,2024-03-12,Customer 028,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,300.09,4.1332,1240.35,64064.97,19225387.12,47901.94,Colorants,Organic Pigments,2024-03-01,14374893.1746,4850493.9454000015,0.2522962952644046
Matapel Tradindo Sample,2024-04-03,Customer 026,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,263.76,4.0715,1073.88,63108.26,16645202.81,47186.6,Colorants,Organic Pigments,2024-04-01,12445937.615999999,4199265.194000002,0.25228080678459464
Matapel Tradindo Sample,2024-05-17,Customer 015,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,455.07,3.8192,1737.99,59197.18,26938868.01,44262.25,Colorants,Organic Pigments,2024-05-01,20142422.107499998,6796445.902500004,0.25229144372276846
Matapel Tradindo Sample,2024-07-15,Customer 025,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,158.69,3.7788,599.64,58570.98,9294371.44,43794.03,Colorants,Organic Pigments,2024-07-01,6949674.6207,2344696.8192999996,0.25227061716182064
Matapel Tradindo Sample,2024-08-24,Customer 013,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,330.21,4.1472,1369.45,64281.46,21226521.41,48063.81,Colorants,Organic Pigments,2024-08-01,15871150.7001,5355370.709900001,0.25229620089220267
Matapel Tradindo Sample,2024-10-20,Customer 015,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,406.38,4.0013,1626.04,62020.37,25203695.57,46373.17,Colorants,Organic Pigments,2024-10-01,18845128.8246,6358566.7454,0.2522870793983329
Matapel Tradindo Sample,2024-11-16,Customer 022,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,363.11,4.2005,1525.23,65107.4,23641093.0,48681.37,Colorants,Organic Pigments,2024-11-01,17676692.260700002,5964400.739299998,0.252289551049945
Matapel Tradindo Sample,2024-12-24,Customer 019,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,293.62,4.097,1202.95,63503.09,18645709.52,47481.81,Colorants,Organic Pigments,2024-12-01,13941609.052199999,4704100.467800001,0.2522886277271577
Matapel Tradindo Sample,2025-01-16,Customer 027,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,329.01,3.9778,1308.75,61656.1,20285571.9,46100.8,Colorants,Organic Pigments,2025-01-01,15167624.208,5117947.691999998,0.2522949669464334
Matapel Tradindo Sample,2025-02-18,Customer 004,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,326.11,3.9328,1282.52,60958.84,19879131.04,45579.45,Colorants,Organic Pigments,2025-02-01,14863914.4395,5015216.600499999,0.2522855043517032
Matapel Tradindo Sample,2025-03-26,Customer 001,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,399.5,3.7379,1493.29,57937.66,23146053.28,43320.49,Colorants,Organic Pigments,2025-03-01,17306535.755,5839517.525000002,0.2522899888961114
Matapel Tradindo Sample,2025-04-16,Customer 007,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,476.72,4.1173,1962.77,63817.74,30422902.12,47717.08,Colorants,Organic Pigments,2025-04-01,22747686.377600003,7675215.742399998,0.2522841414709846
Matapel Tradindo Sample,2025-05-20,Customer 017,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,245.29,4.1648,1021.58,64553.91,15834510.63,48267.52,Colorants,Organic Pigments,2025-05-01,11839539.9808,3994970.6492000017,0.2522951761850566
Matapel Tradindo Sample,2025-06-11,Customer 015,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,215.45,3.9525,851.56,61263.06,13199200.73,45806.92,Colorants,Organic Pigments,2025-06-01,9869100.913999999,3330099.8160000015,0.2522955657785501
Matapel Tradindo Sample,2025-08-08,Customer 011,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,435.01,3.9942,1737.52,61910.81,26931552.69,46291.25,Colorants,Organic Pigments,2025-08-01,20137156.662499998,6794396.027500004,0.2522838584803483
Matapel Tradindo Sample,2025-09-14,Customer 028,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,365.14,3.9663,1448.28,61478.28,22448320.96,45967.84,Colorants,Organic Pigments,2025-09-01,16784697.097599998,5663623.862400003,0.2522961014541732
Matapel Tradindo Sample,2025-10-02,Customer 028,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,412.29,3.9692,1636.46,61522.81,25365064.92,46001.14,Colorants,Organic Pigments,2025-10-01,18965810.0106,6399254.909400001,0.25228616325575726
Matapel Tradindo Sample,2025-11-01,Customer 015,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,426.1,4.1505,1768.51,64332.9,27411970.74,48102.27,Colorants,Organic Pigments,2025-11-01,20496377.247,6915593.492999997,0.25228370329859756
Matapel Tradindo Sample,2025-12-07,Customer 010,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-02,Organic Pigments Grade 2,328.16,3.7845,1241.91,58660.09,19249669.35,43860.66,Colorants,Organic Pigments,2025-12-01,14393314.185600001,4856355.1644,0.252282523720336
Matapel Tradindo Sample,2023-01-05,Customer 003,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,580.65,7.8157,4538.21,121143.44,70342201.36,97092.18,Colorants,Organic Pigments,2023-01-01,56376574.316999994,13965627.043000005,0.19853838482429895
Matapel Tradindo Sample,2023-02-11,Customer 028,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,551.06,7.7936,4294.72,120800.4,66568158.9,96817.25,Colorants,Organic Pigments,2023-02-01,53352113.785,13216045.115000002,0.1985340338892864
Matapel Tradindo Sample,2023-03-11,Customer 009,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,828.55,7.8488,6503.14,121656.06,100798734.74,97503.03,Colorants,Organic Pigments,2023-03-01,80786135.50649999,20012599.233500004,0.19854018292114928
Matapel Tradindo Sample,2023-04-07,Customer 002,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,661.7,7.1766,4748.79,111237.7,73606258.85,89153.09,Colorants,Organic Pigments,2023-04-01,58992599.653000005,14613659.19699999,0.19853826869235033
Matapel Tradindo Sample,2023-05-07,Customer 014,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,567.95,8.0156,4552.51,124242.34,70563966.43,99575.85,Colorants,Organic Pigments,2023-05-01,56554104.00750001,14009862.4225,0.19854131125689894
Matapel Tradindo Sample,2023-07-21,Customer 001,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,683.14,8.0004,5465.34,124005.73,84712807.12,99386.21,Colorants,Organic Pigments,2023-07-01,67894695.4994,16818111.6206,0.19853092103035008
Matapel Tradindo Sample,2023-08-10,Customer 020,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,451.76,7.3115,3303.02,113328.39,51196845.41,90828.7,Colorants,Organic Pigments,2023-08-01,41032773.511999995,10164071.898000002,0.19852926125824757
Matapel Tradindo Sample,2023-09-15,Customer 021,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,570.33,7.6772,4378.53,118996.39,67867172.28,95371.4,Colorants,Organic Pigments,2023-09-01,54393170.562,13474001.718000002,0.19853489198592558
Matapel Tradindo Sample,2023-10-14,Customer 019,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,655.91,8.0283,5265.85,124437.95,81620613.81,99732.62,Colorants,Organic Pigments,2023-10-01,65415622.78419999,16204991.025800012,0.19854042097162725
Matapel Tradindo Sample,2023-11-09,Customer 017,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,467.35,7.7411,3617.8,119987.55,56075969.62,96165.78,Colorants,Organic Pigments,2023-11-01,44943077.283,11132892.336999997,0.19853231985897488
Matapel Tradindo Sample,2023-12-06,Customer 004,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,547.7,7.2766,3985.4,112786.68,61773749.01,90394.54,Colorants,Organic Pigments,2023-12-01,49509089.558,12264659.452,0.198541607860235
Matapel Tradindo Sample,2024-01-08,Customer 002,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,670.17,7.664,5136.23,118792.76,79611598.47,95208.2,Colorants,Organic Pigments,2024-01-01,63805679.393999994,15805919.076000005,0.198537893721053
Matapel Tradindo Sample,2024-02-17,Customer 009,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,722.75,7.611,5500.86,117970.76,85263325.16,94549.4,Colorants,Organic Pigments,2024-02-01,68335578.85,16927746.310000002,0.198534906751929
Matapel Tradindo Sample,2024-03-18,Customer 023,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,465.56,7.1427,3325.36,110711.26,51543009.06,88731.16,Colorants,Organic Pigments,2024-03-01,41309678.8496,10233330.2104,0.19853963509362874
Matapel Tradindo Sample,2024-04-20,Customer 009,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,789.41,7.9262,6257.07,122856.83,96984614.26,98465.41,Colorants,Organic Pigments,2024-04-01,77729579.3081,19255034.951900005,0.19853700608923786
Matapel Tradindo Sample,2024-05-23,Customer 003,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,711.6,7.4007,5266.33,114710.53,81628179.57,91936.43,Colorants,Organic Pigments,2024-05-01,65421963.588,16206215.981999993,0.19853702566161485
Matapel Tradindo Sample,2024-06-06,Customer 007,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,580.18,7.148,4147.13,110793.78,64280454.51,88797.3,Colorants,Organic Pigments,2024-06-01,51518417.514,12762036.996,0.19853681952442684
Matapel Tradindo Sample,2024-07-07,Customer 013,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,668.58,7.3258,4897.85,113549.46,75916641.53,91005.88,Colorants,Organic Pigments,2024-07-01,60844711.25040001,15071930.279599994,0.19853262704783925
Matapel Tradindo Sample,2024-09-22,Customer 019,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,632.11,7.4417,4704.0,115346.52,72912038.95,92446.16,Colorants,Organic Pigments,2024-09-01,58436142.19760001,14475896.752399996,0.19853918448676158
Matapel Tradindo Sample,2024-10-10,Customer 010,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,506.54,7.9448,4024.37,123144.7,62377755.86,98696.13,Colorants,Organic Pigments,2024-10-01,49993537.6902,12384218.169799998,0.19853580814280994
Matapel Tradindo Sample,2024-11-01,Customer 006,Pigments,Colorants,PIG-001,Organic Pigments,PIG-001-03,Organic Pigments Grade 3,531.54,7.8085,4150.52,121031.76,64333069.17,97002.68,Colorants,Organic Pigments,2024-11-01,51560804.52719999,12772264.64280001,0.19853342623914502
